track_name,price,rating_count_tot,user_rating,prime_genre
New Emoji - Extra Emoji Stickers,1.0,253,1.5,Utilities
The Walking Dead: No Man's Land,0.0,21016,4.5,Games
rop,1.0,2318,4.5,Games
The Quest Keeper,0.0,2232,4.5,Games
Free Music Play - Mp3 Streamer & Player,0.0,2496,4.5,Music
Into Light,1.0,18,2.5,Games
Splendor™,1.0,444,4.0,Games
Cosmic-Watch,1.0,85,4.5,Education
Asphalt Xtreme: Offroad Rally Racing,0.0,3960,4.0,Games
"HBO NOW: Stream original series, hit movies & more",0.0,7477,2.5,Entertainment
Lara Croft GO,1.0,6431,5.0,Games
Sago Mini Boats,1.0,31,4.5,Education
Battleplans - #1 Battle Strategy & Defense Game,0.0,785,4.5,Games
Submerged: Miku and the Sunken City,1.0,88,3.0,Games
InMind VR (Cardboard),0.0,115,4.5,Games
Does not Commute,0.0,5645,4.0,Games
Galactic Keep,1.0,169,4.5,Games
City Cars Adventures by BUBL,1.0,13,3.5,Education
100! Block Puzzle - Color jigsaw 10x10 board game,0.0,18821,4.5,Games
Prune,1.0,719,4.0,Games
Hugsafe Petracker,0.0,0,0.0,Utilities
Scrivener,1.0,651,4.5,Productivity
Stop! Thief!!,0.0,9,3.0,Games
Filters for iPhone and iPad,1.0,97,4.0,Photo & Video
Myth Kingdom:Wrath of Gauss,0.0,0,0.0,Games
Mastering the piano with Lang Lang,0.0,6,4.5,Education
Flick Field Goal 17,0.0,968,4.5,Games
Flick Quarterback 17,0.0,4371,4.5,Games
Severed,1.0,1580,5.0,Games
Dash Masters,0.0,149,4.0,Games
Periscope - Live Video Streaming Around the World,0.0,6062,3.5,Social Networking
Arrow Ambush,0.0,32020,5.0,Games
Fix It Girls - House Makeover,0.0,2091,4.5,Games
LiveMixtapes,0.0,555,4.0,Music
Rummikub®,1.0,447,3.0,Games
Hallmark eCards,0.0,520,4.0,Lifestyle
"MakeupPlus - Natural, Professional Makeup Looks",0.0,3987,4.5,Photo & Video
蜜芽 - 生娃养娃上蜜芽,0.0,11,3.5,Shopping
Blossom Blast Saga - Fun Flower Match & Grow Game,0.0,29475,4.5,Games
Five Nights at Freddy's 3,1.0,9876,4.5,Games
PowerSchool Mobile,0.0,4547,4.0,Education
METAL SAGA -Ark in the wild land-,0.0,0,0.0,Games
Princess Fairy Rush - Pony Rainbow Adventure,0.0,435,4.5,Games
( OFFTIME ) light – Track how much you use your phone & Digital Detox and unplug to focus,1.0,22,2.0,Health & Fitness
Blackwell 4: Deception,1.0,31,5.0,Games
Bejeweled Stars,0.0,7486,4.0,Games
Jelly Squares Free,0.0,173,4.5,Games
Laundry Day - Care Symbol Reader,1.0,34,4.5,Productivity
Mimpi Dreams,1.0,1554,4.5,Games
New Star Cricket,0.0,109,4.5,Games
Demon Hunter: Chronicles from Beyond (Full),1.0,17,4.5,Games
GIPHY. The GIF Search Engine for All the GIFs,0.0,2069,4.5,Photo & Video
Exify - Tools for Photos,1.0,34,4.0,Photo & Video
Head Basketball,0.0,18037,4.5,Games
SongPop 2 - Guess The Song,0.0,9517,4.5,Games
pixivコミック - みんなのマンガアプリ,0.0,12,3.5,Book
殺意の国のアリス -狂気に目覚めた童話の主人公たち-,0.0,0,0.0,Games
Door Kickers,1.0,515,5.0,Games
豪快ショット連発！ストレス発散テニスゲーム「エアK」,0.0,0,0.0,Sports
三国杀传奇-神将觉醒,0.0,19,1.5,Games
Return to Grisly Manor,1.0,116,5.0,Games
《女性口コミNo.1》水晶玉子の幸福領域占い,0.0,1,3.0,Entertainment
Weaphones Antiques: Firearms Simulator,1.0,116,4.5,Games
スロットマニア・フィーバー～本場ラスベガススロット,0.0,11,4.5,Games
Sky Force Reloaded,0.0,7429,4.5,Games
Draw a Stickman: EPIC 2,1.0,1410,4.5,Games
Basketball Stars™,0.0,28216,4.0,Games
Confusions de lettres,1.0,0,0.0,Education
Monkey Swingers,0.0,60,4.0,Games
CloudPets Gold,1.0,329,2.5,Entertainment
Giffage – The GIF Keyboard for GIFs,0.0,315,3.5,Utilities
Patterning : Drum Machine,1.0,306,5.0,Music
∞ Infinity Loop,0.0,1773,4.5,Games
最長１週間の献立が簡単に作れるme:new（ミーニュー）,0.0,0,0.0,Food & Drink
Dragon Heroes: Shooter RPG,0.0,265,4.5,Games
edjing Pro DJ Music Mixer: turntable to remix MP3,1.0,153,4.0,Music
Superdrug,0.0,0,0.0,Health & Fitness
Little Broken Robots,0.0,539,4.5,Games
Green Riding Hood,0.0,392,4.0,Book
Terra Monsters 3,0.0,76,3.5,Games
My Boost,0.0,83,2.5,Utilities
Battlestar Galactica: Squadrons™,0.0,1938,4.0,Games
真モグモグ風林火山2,1.0,0,0.0,Games
Goat Simulator MMO Simulator,1.0,2277,4.5,Games
A Noble Circle,1.0,1886,5.0,Games
Red Ball UP! - Bounce Dash & Dodge Spikes,0.0,493,3.5,Games
全民夺宝-时尚购潮流商品平台,0.0,18,4.5,Entertainment
DayGram - One line a day Diary (Note/Journal),1.0,69,4.5,Lifestyle
Harvest Land,0.0,1047,4.5,Games
みんなのお弁当 by クックパッド ~お弁当をレシピ付きで記録・共有~,0.0,0,0.0,Food & Drink
Blitz Breaker,1.0,39,4.0,Games
Sofia the First: The Secret Library,1.0,42,3.5,Entertainment
Thumbly Keyboard,1.0,53,3.0,Utilities
WeicoPro 4,1.0,106,3.0,Social Networking
Never Gone,0.0,87,4.0,Games
Sorcery! 3,1.0,171,4.5,Games
Grim Fandango Remastered,1.0,235,4.0,Games
Composer's Sketchpad,1.0,33,3.5,Music
她社区-只有女生的社区！,0.0,23,4.0,Lifestyle
Scanner For Me - PDF Scan with OCR for Documents,1.0,1976,4.5,Business
Sniper Fury: Fun Mobile Shooter Game,0.0,8596,4.5,Games
Cooking Dash™,0.0,33808,4.0,Games
Family Organizer - Calendar Planner,0.0,828,4.5,Productivity
Inke—Broadcast an amazing life,0.0,147,4.0,Social Networking
World Conqueror 3,1.0,1094,4.5,Games
Pop the Lock,0.0,28754,4.5,Games
中国搜索-国家权威搜索,0.0,7,4.5,Utilities
Nonstop Knight,0.0,6841,4.5,Games
Browser and File Manager for Documents,0.0,27750,5.0,Utilities
GROW：JOURNEY TO THE LIGHT,1.0,0,0.0,Games
GENIUS Movie Idioms1000,1.0,0,0.0,Education
Northern Lights Photo Taker,1.0,29,4.0,Photo & Video
Kill Shot Bravo,0.0,22444,4.5,Games
R.B.I. Baseball 15,1.0,1510,3.5,Games
DragonVale World,0.0,6379,4.5,Games
Words Crush: Hidden Words!,0.0,23735,4.5,Games
Stupid Zombies 3,0.0,10159,5.0,Games
To-Fu Fury,1.0,1331,4.5,Games
教えて!goo,0.0,0,0.0,Reference
Buddy Toss,0.0,1018,4.0,Games
Lost Within,1.0,510,4.5,Games
Til Morning's Light,1.0,715,4.5,Games
Tales From Deep Space,1.0,110,4.0,Games
Fit Men Cook - Healthy Recipes,1.0,1187,5.0,Food & Drink
Wrassling,0.0,1934,4.5,Games
OPERATION DRACULA,1.0,64,4.0,Games
"TLMJ, Tout Le Monde Joue",0.0,0,0.0,Games
ファンタジードライブ【快進撃3DRPG】,0.0,5,4.5,Games
霸王卧龙传,1.0,1,5.0,Games
Neon Chrome,1.0,439,5.0,Games
WorkMeOut - Jaber Al-Rasheed,1.0,118,4.5,Health & Fitness
LEGO® Batman: Beyond Gotham,1.0,756,4.0,Games
全民暴力摩托-暴力摩托3d免费真实赛车小游戏,0.0,0,0.0,Games
BabyMaker: Funny Baby Face out of Parents' Pictures - Make a Photo Collage!,1.0,24,1.5,Photo & Video
Worms™ 4,1.0,380,3.5,Games
Block Craft 3D: Building Simulator Game For Free,0.0,78412,4.5,Games
Dan The Man (Retro Action Platformer),0.0,7527,5.0,Games
Robbery Bob 2: Double Trouble,0.0,899,4.5,Games
NextGen Car Game Racing,1.0,100,3.5,Games
Battle Copters,0.0,2922,4.5,Games
GreenVPN - Free & fast VPN with unlimited traffic,0.0,464,4.5,Business
This War of Mine,1.0,2523,4.5,Games
Splish Splash Pong,0.0,1902,4.0,Games
Take Off - The Flight Simulator,1.0,244,4.0,Games
Level: A Simple Puzzle Game,1.0,60,4.0,Games
Lifeline...,1.0,21347,4.5,Games
PP基金-随时提现的投资理财平台,0.0,0,0.0,Finance
诺诺镑客—让财富升值,0.0,0,0.0,Finance
求生无限 - 无限流生存挑战大冒险,1.0,1,5.0,Games
Hot Trigger,1.0,115,4.5,Games
Hyperburner,1.0,545,4.5,Games
har•mo•ny 3,1.0,823,4.5,Games
Sword Of Xolan,1.0,381,4.5,Games
NAVIRO(ナビロー) - カーナビ/バイクナビ/徒歩ナビが使える高性能ナビアプリ,0.0,0,0.0,Navigation
GodFinger 2,0.0,602,3.5,Games
Uptown & Co. - Vintage Filters & insignias.,1.0,115,4.0,Photo & Video
Cell Surgeon - A Unique 3D Match 4 Strategy Game!,1.0,14,4.5,Games
Neo Monsters,1.0,3093,4.5,Games
Muhammad Ali: Puzzle King,0.0,277,5.0,Games
借贷宝-直投熟人更高明,0.0,10,3.5,Finance
乐视体育—英超欧冠F1高清直播,0.0,24,3.5,Sports
Iron Commander,0.0,71,3.5,Games
5E Spell Book,0.0,144,3.0,Games
M Cam - Manual controls & custom exposure camera,1.0,11,3.5,Photo & Video
Productive habits & daily goals tracker,0.0,4736,5.0,Productivity
The Enchanted Cave 2,1.0,92,4.5,Games
Immortal Legends - TD,0.0,26,3.0,Games
Order & Chaos 2: 3D MMO RPG Online Game,0.0,6325,4.0,Games
Sky Charms,0.0,505,4.5,Games
AdivínaT - Adivina las palabras,1.0,15,4.5,Games
Stress Release Grenade,0.0,0,0.0,Games
日课——给每一位好读诗的人！,1.0,7,4.5,Education
Hollywood Game Night,1.0,27,4.0,Games
Roll Turtle,1.0,25,5.0,Games
Forsaken World Mobile MMORPG,0.0,952,4.0,Games
Dot - A Period & Fertility Tracker,0.0,142,4.0,Health & Fitness
鏡の中のプリンセス Love Palace,0.0,7,4.5,Games
大江戸ぶらり,1.0,0,0.0,Navigation
Hockey Stars,0.0,1619,4.5,Games
Cookie Clickers 2,0.0,2912,5.0,Games
Discord - Chat for Gamers,0.0,9152,4.5,Social Networking
One More Dash,0.0,1142,4.5,Games
Tamagotchi Classic - The Original Tamagotchi Game,1.0,165,3.0,Games
Dr. Panda Space,1.0,75,4.5,Education
Gun Master 3: Zombie Slayer,0.0,604,4.5,Games
Face Swap App- Funny Face Changer Photo Effects,0.0,11977,4.5,Photo & Video
Hot Shot Slots Games – Vegas Casino Slot Machines,0.0,20064,4.5,Games
letgo: Buy & Sell Second Hand Stuff,0.0,38424,4.5,Shopping
WarnWetter,0.0,0,0.0,Weather
Ab & Core Sworkit - Free Workout Trainer,0.0,2901,5.0,Health & Fitness
弹弹堂S- 巴萨传奇助阵 弹弹堂手游官方版,0.0,6,4.5,Games
网娱大师-网吧娱乐大师,0.0,0,0.0,Lifestyle
AmpMe - A Portable Social Party Music Speaker,0.0,1047,4.0,Music
VR SNIPER,0.0,30,2.5,Games
Yiannimize Racing,1.0,2,3.0,Games
COOKING MAMA Let's Cook！,0.0,3594,4.0,Games
DANDY DUNGEON Legend of Brave Yamada,0.0,1204,5.0,Games
Wolf Craft,1.0,206,4.5,Games
培训题库,1.0,0,0.0,Education
Mondly: Learn 33 Languages: Spanish English French,0.0,1395,4.5,Education
Google Cardboard,0.0,546,4.0,Entertainment
Polarr Photo Editor - Photo Editing Tools for All,0.0,2246,4.5,Photo & Video
Refreshing ! Brain training fit,0.0,0,0.0,Games
全民德州扑克-天天尽享拉斯维加斯之夜,0.0,0,0.0,Games
脳トレクロスワード -解けばIQがあがる!?無料パズルゲーム-,0.0,0,0.0,Games
Toca Life: City,1.0,3571,4.5,Education
小牛在线-理财投资神器,0.0,0,0.0,Finance
Hugo Flower Flush,0.0,41,4.0,Games
Death Run : Mini Game With Worldwide Multiplayer,1.0,721,4.0,Games
花椒直播-高清美颜直播互动平台,0.0,19,3.0,Social Networking
Smooth Operator!,1.0,8,4.0,Games
Arrow,0.0,14673,4.5,Games
Twin Shooter - Invaders,0.0,572,4.5,Games
モン娘は～れむ【モンはれ】,0.0,5,4.0,Games
屠龙杀,0.0,0,0.0,Games
TownWiFi - WiFi Everywhere,0.0,0,0.0,Utilities
Nono Islands,0.0,3180,4.5,Games
Six Flags,0.0,353,3.5,Travel
サッカーカーニバル,0.0,0,0.0,Games
Sling Kong,0.0,4638,4.5,Games
龙珠直播-高清游戏娱乐直播平台,0.0,0,0.0,Entertainment
Forevolution,1.0,0,0.0,Games
Sky Gamblers Air Supremacy,1.0,1010,4.0,Games
Timepage – Calendar by Moleskine,1.0,1085,4.0,Productivity
Good Morning Alarm Clock - Sleep Cycle Tracker,1.0,1014,4.5,Health & Fitness
iMaschine 2,1.0,454,4.0,Music
"System Status : memory, CPU, network, battery data",1.0,0,0.0,Productivity
iPlum Business Phone Number for Calling & Texting,0.0,392,4.5,Business
AirTycoon 4,1.0,114,4.0,Games
Firefox web browser,0.0,2619,3.5,Utilities
Insidious VR,0.0,121,3.5,Entertainment
Duck Life: Retro Pack,1.0,77,4.5,Games
Builder Buddies: 3D City Building Simulator,0.0,7197,4.0,Games
The Paranormal Society™: Hidden Adventure,0.0,3000,4.0,Games
Formulas - Photo Lab Effects and Custom Frames,1.0,99,4.5,Photo & Video
ZAGA,0.0,444,4.5,Games
Relook,1.0,198,4.5,Photo & Video
Horizon Chase - World Tour,0.0,3375,4.5,Games
Candid - Speak Your Mind Freely,0.0,398,3.5,Social Networking
Fallout Shelter,0.0,199396,4.5,Games
Election Center 2016,0.0,37,2.0,News
Moments - private albums with friends and family,0.0,11955,4.5,Photo & Video
Lifeline 2,1.0,1364,4.5,Games
Down To Lunch,0.0,2535,4.0,Social Networking
INKHUNTER try tattoo designs in augmented reality,0.0,809,4.5,Entertainment
Blyss,1.0,288,4.0,Games
Snapshot Cam - Draw on Pictures & Add Text to Photos,1.0,14,5.0,Photo & Video
Snoopy Emoji,1.0,23,1.5,Utilities
Boyfriend Plus - Brett Jeff and Kai,0.0,126,4.0,Games
PAUSE - Relaxation at your fingertip,1.0,180,3.5,Health & Fitness
Easy Music - Give kids an ear for music,1.0,43,4.5,Education
SOMA Messenger,0.0,3232,4.5,Social Networking
Analog Wedding,1.0,8,4.0,Photo & Video
Farming Simulator 16,1.0,2637,4.5,Games
Total War Battles: KINGDOM,0.0,3092,4.0,Games
Football Chairman Pro,1.0,37,4.5,Games
Fit The Fat 2,0.0,8557,4.5,Games
Face Paint Party - Kids Coloring Fun,0.0,38,4.0,Games
Patternator Pattern Maker Backgrounds & Wallpapers,0.0,2092,5.0,Photo & Video
Atlantic Fleet,1.0,271,4.5,Games
Spinny Circle,0.0,20812,4.5,Games
Rick and Morty: Pocket Mortys,0.0,12124,4.5,Games
Down The Mountain,0.0,3491,4.5,Games
记账·圈子账本(专业版)—可共享的全能记帐本软件,1.0,12,4.5,Finance
百度钱包-金融信贷和理财投资优选,0.0,5,2.5,Lifestyle
Fast Motorcycle Driver,0.0,2224,4.5,Games
Abby Lee Dance Secrets,1.0,808,4.0,Entertainment
EWallpaper,1.0,42,1.0,Entertainment
Puppy Love - My Dream Pet,0.0,1689,4.5,Games
小咖秀-全民视频才艺直播社区,0.0,66,5.0,Entertainment
懸賞パズルパクロス２,0.0,0,0.0,Games
Airmail - Your Mail With You,1.0,1575,3.5,Productivity
Hop Rush,0.0,9,1.0,Games
League of War: Mercenaries,0.0,2523,4.5,Games
V for Wikipedia,1.0,134,4.5,Reference
"2Face Fitpack - Dein Trainingsprogramm mit persönlichem Ernährungsplan, Kalorienrechner und Trainingsplan",0.0,0,0.0,Health & Fitness
"Egg, Inc.",0.0,79074,5.0,Games
Swaggy Ninja,0.0,1210,4.5,Games
CatHotel - Care for cute cats,0.0,1425,4.5,Games
伙星 - 随手拍出明星一样的MV,0.0,0,0.0,Photo & Video
ディグラム恋愛診断,0.0,0,0.0,Lifestyle
Rawr Messenger - Dab your chat,0.0,180,4.0,Social Networking
"Curious World: Games, Videos, Books for Children",0.0,604,3.5,Education
Champs Sports,0.0,330,3.5,Lifestyle
Sago Mini Babies,1.0,70,4.0,Education
Sago Mini Superhero,1.0,30,3.5,Education
Infinite Tanks,1.0,262,4.0,Games
Word Trek  - WordTrek Brain game & Word puzzles,0.0,3774,4.5,Games
Triller - Music Video & Film Maker,0.0,25683,5.0,Photo & Video
Free Fur All – We Bare Bears Minigame Collection,0.0,1449,4.5,Games
Pinchworm,0.0,2288,5.0,Games
Signily Keyboard - Sign Language Emoji and GIFs!,1.0,71,4.5,Utilities
U by BB&T,0.0,790,2.0,Finance
skyticket - Reserve Best Valued Air Tickets,0.0,0,0.0,Travel
Upperland,0.0,201,4.0,Games
Agar.io,0.0,176514,4.5,Games
Aralon: Forge and Flame,1.0,192,3.5,Games
SHOWTIME,0.0,1214,2.5,Entertainment
EvilBane: Rise of Ravens,0.0,1428,4.5,Games
Pharaoh's Party: Coin Pusher,0.0,191,4.5,Games
Puzzle Strike,1.0,21,3.5,Games
球球大作战,0.0,111,4.0,Games
Cops N Robbers (Jail Break 2) - Survival Mini Game,0.0,1559,4.0,Games
Money Multiplier,0.0,1,4.0,Games
天天快报 - 最热门的新闻资讯软件,0.0,15,3.0,News
Eisenhorn: XENOS,1.0,100,3.5,Games
KING OF KARTS: Single- & Multiplayer Battles.,1.0,9,3.5,Games
Popcorn Buzz - Free Group Calls,0.0,281,3.5,Social Networking
"InShot Video Editor Music, No Crop, Cut",0.0,12779,5.0,Photo & Video
My Uncrowded,1.0,224,3.0,Games
PAC-MAN Championship Edition DX,1.0,517,4.5,Games
Matchsticks ~ Free Puzzle Game with Matches,0.0,212,4.5,Games
盗墓OL-精绝女王,0.0,0,0.0,Games
Doc McStuffins Pet Vet,1.0,70,3.0,Entertainment
Fishing Break,0.0,2088,4.5,Games
Flipped Out – The Powerpuff Girls Match 3 Puzzle / Fighting Action Game,1.0,124,4.5,Games
Equipd Bible,1.0,94,4.5,Productivity
Private School Days,1.0,99,4.0,Games
恋愛消滅ボタン ~ 無料 泣ける恋愛小説 放置ゲーム ~,0.0,0,0.0,Book
Fetty Wap: Nitro Nation Stories,0.0,2005,4.5,Games
Scrubby Dubby Saga,0.0,3874,4.5,Games
Chain: Collaborate On MyVideo Story/Group Video,0.0,35,4.5,Social Networking
Face on Face,1.0,0,0.0,Entertainment
Kick Hero,0.0,733,4.5,Games
Path of War,0.0,377,4.5,Games
Blink Health,0.0,1198,5.0,Medical
Clouds & Sheep 2 Premium,1.0,1,4.0,Games
Dawnbringer,0.0,238,3.5,Games
Honest App: Shop baby & diaper products,0.0,3173,5.0,Shopping
街机游戏厅 - 电玩游戏合集火爆改版,1.0,0,0.0,Games
乐享动-有运动音乐推荐的计步器,0.0,0,0.0,Health & Fitness
"It Girl Story - Styling, Fashion & Celebrity Life",0.0,3537,4.5,Games
Circle Boom,0.0,7,1.5,Games
Donut vs Donut,1.0,16,4.5,Games
KORG iDS-10,1.0,52,4.0,Music
Swapperoo,1.0,361,4.0,Games
【よく当たる】手相鑑定〜選べる鑑定ジャンル(人生運、仕事運、恋愛運),0.0,3,3.5,Games
Wonder Tactics,0.0,730,4.5,Games
キスまでにしたい10のこと ~ 無料 胸きゅん恋愛小説 放置げーむ ~,0.0,0,0.0,Book
闇金クリッカー,0.0,0,0.0,Games
Special Air Wing - Flight Simulator,1.0,138,4.0,Games
King Tongue,1.0,255,4.5,Games
Butt Sworkit - Free Workout Trainer to tone & lift,0.0,960,5.0,Health & Fitness
Rapala Fishing - Daily Catch,0.0,1666,4.5,Games
Recontact: Istanbul,1.0,14,3.5,Games
Plants vs. Zombies™ Heroes,0.0,16305,4.5,Games
Dr. Panda's Carnival,1.0,49,3.5,Education
腾讯WiFi管家-手机安全免费WiFi,0.0,8,4.0,Utilities
Find–the–Line,1.0,181,4.5,Games
Moto x3m,1.0,53,4.5,Games
PAC-MAN Bounce - Puzzle Adventure,0.0,392,4.0,Games
The Everything Machine by Tinybop,1.0,141,4.0,Education
The Earth by Tinybop,1.0,173,4.0,Education
Oddworld: Munch's Oddysee,1.0,200,4.5,Games
Star Trek Timelines,0.0,4721,4.0,Games
Minecraft: Story Mode,0.0,20621,4.0,Games
Thumb Drift - Furious One Touch Car Racing,0.0,6051,4.5,Games
Picolo drinking game,0.0,227,5.0,Entertainment
Deliveroo: Restaurant Delivery - Order Food Nearby,0.0,1702,4.5,Food & Drink
Craft The World - Episodes Edition,1.0,4,5.0,Games
Abzorb,1.0,76,3.5,Games
Hit the Button Math,1.0,1,5.0,Education
Supermarket Girl - Shopping Fun!,0.0,1354,4.5,Games
Super Stickman Golf 3,0.0,1593,4.5,Games
Pixel Dungeon,1.0,152,4.5,Games
Ookujira - Giant Whale Rampage,0.0,878,4.5,Games
霸王英雄传（吕布一统天下，演义三国群英杰传奇）,0.0,0,0.0,Games
PAC-MAN 256 - Endless Arcade Maze,0.0,23015,4.5,Games
Little Farmers - Tractors and Harvesters for Kids,1.0,29,3.0,Education
转转-更专业的二手闲置交易平台,0.0,23,2.5,Shopping
"S, - Puzzle Game With Create Level Feature",0.0,0,0.0,Games
Project Color™ by The Home Depot,0.0,490,2.5,Lifestyle
"Please, Don't Touch Anything",1.0,379,4.0,Games
Trivia Crack Kingdoms,0.0,3250,4.0,Games
Proton Pulse for Google Cardboard,1.0,32,4.5,Games
Baseball Highlights 2045,1.0,278,4.5,Games
BLEACH Brave Souls,0.0,4815,4.5,Games
Fancy Makeup Shop - Brush & Blush,0.0,425,4.0,Games
Bridge Rider,0.0,25,4.0,Games
Double Juggle,0.0,1105,4.5,Games
Ellipsis - Touch. Explore. Survive.,1.0,23,4.5,Games
Auto Warriors - Tactical Car Combat,0.0,352,4.0,Games
Animal Jam - Play Wild!,0.0,26990,4.5,Games
Ultimate Wolf Simulator,1.0,2737,4.5,Games
VPN Express,0.0,14,4.5,Reference
TexMoji,1.0,628,2.0,Utilities
The Cat in the Hat - Read & Learn - Dr. Seuss,1.0,43,4.5,Book
Brain Dots - Draw and solve! Brain Training Game,0.0,5469,4.5,Games
Olympus Rising,0.0,7072,4.5,Games
Mikey Jumps,0.0,148,4.0,Games
Sky Viper Video Viewer,0.0,105,3.0,Entertainment
お小遣いアプリ。ポイントをレシートで貯めよう　／　レシポ！,0.0,0,0.0,Catalogs
一起作业学生端-中小学霸口袋学习辅导助手,0.0,91,4.0,Education
The 7 Second Challenge,1.0,1838,5.0,Games
Mon Espace - Pôle emploi,0.0,11,5.0,Business
DragonBox Numbers,1.0,26,5.0,Education
Army of Heroes,0.0,1235,4.5,Games
Human Resource Machine,1.0,497,4.5,Games
Oops You Died,0.0,54,4.5,Games
FUT Wager,1.0,33,3.5,Sports
Sleep Pulse 2 Motion - The Sleep Tracker for Watch,1.0,448,2.0,Health & Fitness
Frozen Frenzy Mania: Challenging Match 3 Games,0.0,4104,4.5,Games
Trick Pix - Magic & Prank Camera,1.0,13,3.0,Entertainment
Glowing Snake King - Anaconda Diep War Battle Game,0.0,2554,4.5,Games
The Battle of Polytopia,0.0,3757,4.5,Games
Youtubers Life - Gaming Channel,1.0,451,4.0,Games
Soda Dungeon,0.0,5717,4.5,Games
奇幻射击2,1.0,0,0.0,Games
Ice Queen Prom Salon: Princess Makeover Girls Game,1.0,11,3.5,Games
Dear Diary - Interactive Story,0.0,8922,4.5,Games
Ear Age Diagnosis,0.0,0,0.0,Games
Spellbinders,0.0,1245,4.0,Games
BADLAND 2,1.0,898,4.5,Games
LEGO® NEXO KNIGHTS™ : MERLOK 2.0,0.0,837,4.0,Games
The Game - Play ... as long as you can!,1.0,41,4.5,Games
Athletics 2: Summer Sports,1.0,333,4.5,Games
Mix+Smash: Marvel Super Hero Mashers,0.0,1050,4.5,Entertainment
VOEZ,0.0,2508,4.5,Games
Toy Blocks Game for Brain Traning -TSUMIKI-,0.0,0,0.0,Games
Fieldrunners Attack!,0.0,1984,3.5,Games
Capital One CreditWise - Credit score and report,0.0,1019,4.5,Finance
Lost Frontier,1.0,153,4.0,Games
Hungry Babies Mania,0.0,7075,4.5,Games
"Whink - Note taking, Annotate & Record Lectures",1.0,110,4.0,Productivity
暴打三国志-经典RPG角色扮演动作卡牌策略手游,0.0,0,0.0,Games
多重人格彼女〜僕の彼女は世界で一番可愛くて、そして狂っている〜,0.0,0,0.0,Games
RollerCoaster Tycoon® 3,1.0,1334,4.0,Games
Shadow Bug,1.0,978,4.5,Games
Bullet Force,0.0,9289,4.5,Games
脱出ゲーム　都市伝説〜杉沢村からの脱出〜,0.0,1,4.0,Games
Futurama: Game of Drones,0.0,8394,4.5,Games
Vault!,0.0,1203,4.5,Games
FreeVRPlayer,0.0,134,2.5,Photo & Video
Peppa Pig: Golden Boots,1.0,28,3.5,Education
Colorfy: Coloring Book for Adults,0.0,247809,4.5,Entertainment
Snapimals: Discover & Snap Amazing & Cute Animals!,0.0,11060,4.5,Games
一言-记录字句，发现共鸣,1.0,0,0.0,Social Networking
空格－更优秀的个人技能交易平台,0.0,0,0.0,Lifestyle
Battlevoid: Harbinger,1.0,374,4.5,Games
Stickman Football,0.0,429,4.0,Games
Syberia 2 (FULL),1.0,58,4.0,Games
World Chef: Restaurant & Cooking Game,0.0,29886,4.5,Games
Dream League Soccer 2017,0.0,66004,4.5,Games
My Singing Monsters: Dawn of Fire,0.0,7749,4.5,Games
GIPHY KEYS. The GIF Keyboard,0.0,138,3.5,Utilities
Ultimate Shark Simulator,1.0,256,4.0,Games
Ultimate Lion Simulator,1.0,763,4.5,Games
Ultimate Dinosaur Simulator,1.0,1079,3.5,Games
Design Home,0.0,23298,4.5,Games
Ultimate Horse Simulator,1.0,958,4.5,Games
Ultimate Dragon Simulator,1.0,806,4.5,Games
BestieBox,0.0,0,0.0,Social Networking
The Abandoned,1.0,26,4.5,Games
NOISE,0.0,355,3.0,Music
Splash Pop,0.0,63,4.0,Games
WSwitch for Belkin WeMo,1.0,138,2.5,Utilities
QB Hero,0.0,304,4.5,Games
Green Eggs and Ham - Read & Learn - Dr. Seuss,1.0,207,5.0,Book
Dr. Seuss's ABC - Read & Learn - Dr. Seuss,1.0,82,4.5,Book
Disney Jigsaw Puzzles!,0.0,1546,4.5,Games
Spanish SOLO: Learn Spanish With Lessons On The Go,0.0,275,4.5,Education
9回裏だけ甲子園,0.0,0,0.0,Games
ブラックバイトはじめました。俺の嫁に捧げるストーリー【放置】,0.0,0,0.0,Games
激ムズ！ねこ階段,0.0,1,5.0,Entertainment
Tap Quest : Gate Keeper,0.0,1252,4.5,Games
Give It Up! 2,0.0,453,4.0,Games
Would You Rather?,0.0,6479,4.5,Games
GYMONDO – Fitness Training für Zuhause,0.0,0,0.0,Health & Fitness
【明星恋爱】偶像之路TIME TO STAR,1.0,12,5.0,Games
AGT: America's Got Talent Official App on NBC,0.0,367,3.0,Entertainment
Digit: Save Money Without Thinking About It,0.0,1506,3.5,Finance
Precision Ukulele Tuner - with Chords & Metronome,1.0,105,4.5,Music
Sputnik Eyes,1.0,309,4.0,Games
Sideline - 2nd Phone Number,0.0,7907,4.5,Business
Bakery Story 2,0.0,5753,4.0,Games
METAL SLUG ATTACK,0.0,1324,4.5,Games
Zen Brush 2,1.0,114,4.5,Entertainment
Don't Starve: Pocket Edition,1.0,3742,4.0,Games
口袋苍穹-首日送萧炎，重返斗气大陆,0.0,0,0.0,Games
全民坦克联盟—坦克帝国官方正版,0.0,7,4.5,Games
Cat Kitty Kitten Coloring Pages - Free Girl Games,0.0,10278,4.5,Games
Tropical Wars - Pirate Battles,0.0,1465,4.5,Games
网商银行,0.0,0,0.0,Finance
Video Smith - A Powerful video editing tool set,0.0,1,5.0,Photo & Video
_PRISM,1.0,648,4.5,Games
Hoodclips,0.0,346,4.0,Entertainment
